# forecast_id: 31ae8548-9a07-11e9-b2f4-0a580a8003d5
# metadata: https://api.solarforecastarbiter.org/forecasts/single/31ae8548-9a07-11e9-b2f4-0a580a8003d5/metadata
timestamp,value
20190911T11:00:00+0000,0.0
20190911T12:00:00+0000,0.0
20190911T13:00:00+0000,0.0
20190911T14:00:00+0000,40.9283
20190911T15:00:00+0000,242.68
20190911T16:00:00+0000,472.241
20190911T17:00:00+0000,671.368
20190911T18:00:00+0000,596.845
20190911T19:00:00+0000,347.827
20190911T20:00:00+0000,573.326
20190911T21:00:00+0000,308.457
20190911T22:00:00+0000,642.281
20190911T23:00:00+0000,575.976
20190912T00:00:00+0000,373.285
20190912T01:00:00+0000,143.462
20190912T02:00:00+0000,6.14831
20190912T03:00:00+0000,0.0
20190912T04:00:00+0000,0.0
20190912T05:00:00+0000,0.0
20190912T06:00:00+0000,0.0
20190912T07:00:00+0000,0.0
20190912T08:00:00+0000,0.0
20190912T09:00:00+0000,0.0
20190912T10:00:00+0000,0.0
20190912T11:00:00+0000,0.0
20190912T12:00:00+0000,0.0
20190912T13:00:00+0000,0.0
20190912T14:00:00+0000,13.9486
20190912T15:00:00+0000,84.2853
20190912T16:00:00+0000,164.636
20190912T17:00:00+0000,234.309
20190912T18:00:00+0000,286.606
20190912T19:00:00+0000,317.436
20190912T20:00:00+0000,324.515
20190912T21:00:00+0000,307.323
20190912T22:00:00+0000,326.639
20190912T23:00:00+0000,218.419
20190913T00:00:00+0000,131.644
20190913T01:00:00+0000,50.7068
20190913T02:00:00+0000,2.13375
20190913T03:00:00+0000,0.0
20190913T04:00:00+0000,0.0
20190913T05:00:00+0000,0.0
20190913T06:00:00+0000,0.0
20190913T07:00:00+0000,0.0
20190913T08:00:00+0000,0.0
20190913T09:00:00+0000,0.0
20190913T10:00:00+0000,0.0
20190913T11:00:00+0000,0.0
20190913T12:00:00+0000,0.0
20190913T13:00:00+0000,0.0
20190913T14:00:00+0000,38.7881
20190913T15:00:00+0000,235.824
20190913T16:00:00+0000,468.503
20190913T17:00:00+0000,667.499
20190913T18:00:00+0000,806.111
20190913T19:00:00+0000,904.51
20190913T20:00:00+0000,924.341
20190913T21:00:00+0000,874.765
20190913T22:00:00+0000,759.388
20190913T23:00:00+0000,548.719
20190914T00:00:00+0000,134.855
20190914T01:00:00+0000,50.9894
20190914T02:00:00+0000,1.85391
20190914T03:00:00+0000,0.0
20190914T04:00:00+0000,0.0
20190914T05:00:00+0000,0.0
20190914T06:00:00+0000,0.0
20190914T07:00:00+0000,0.0
20190914T08:00:00+0000,0.0
20190914T09:00:00+0000,0.0
20190914T10:00:00+0000,0.0
20190914T11:00:00+0000,0.0
20190914T12:00:00+0000,0.0
20190914T13:00:00+0000,0.0
20190914T14:00:00+0000,13.2067
20190914T15:00:00+0000,135.341
20190914T16:00:00+0000,163.305
20190914T17:00:00+0000,245.902
20190914T18:00:00+0000,285.085
20190914T19:00:00+0000,415.372
20190914T20:00:00+0000,915.446
20190914T21:00:00+0000,871.402
20190914T22:00:00+0000,755.543
20190914T23:00:00+0000,203.895
20190915T00:00:00+0000,135.546
20190915T01:00:00+0000,47.6208
20190915T02:00:00+0000,1.59764
20190915T03:00:00+0000,0.0
20190915T04:00:00+0000,0.0
20190915T05:00:00+0000,0.0
20190915T06:00:00+0000,0.0
20190915T07:00:00+0000,0.0
20190915T08:00:00+0000,0.0
20190915T09:00:00+0000,0.0
20190915T10:00:00+0000,0.0
20190915T11:00:00+0000,0.0
20190915T12:00:00+0000,0.0
20190915T13:00:00+0000,0.0
20190915T14:00:00+0000,36.6885
20190915T15:00:00+0000,235.097
20190915T16:00:00+0000,464.632
20190915T17:00:00+0000,663.456
20190915T18:00:00+0000,812.278
20190915T19:00:00+0000,899.437
20190915T20:00:00+0000,918.47
20190915T21:00:00+0000,867.979
20190915T22:00:00+0000,751.641
20190915T23:00:00+0000,578.201
20190916T00:00:00+0000,277.4
20190916T01:00:00+0000,131.727
20190916T02:00:00+0000,3.90509
20190916T03:00:00+0000,0.0
20190916T04:00:00+0000,0.0
20190916T05:00:00+0000,0.0
20190916T06:00:00+0000,0.0
20190916T07:00:00+0000,0.0
20190916T08:00:00+0000,0.0
20190916T09:00:00+0000,0.0
20190916T10:00:00+0000,0.0
20190916T11:00:00+0000,0.0
20190916T12:00:00+0000,0.0
20190916T13:00:00+0000,0.0
20190916T14:00:00+0000,12.489
20190916T15:00:00+0000,227.169
20190916T16:00:00+0000,462.747
20190916T17:00:00+0000,549.688
20190916T18:00:00+0000,694.247
20190916T19:00:00+0000,500.487
20190916T20:00:00+0000,915.562
20190916T21:00:00+0000,858.994
20190916T22:00:00+0000,266.59
20190916T23:00:00+0000,573.905
20190917T00:00:00+0000,280.817
20190917T01:00:00+0000,44.5922
20190917T02:00:00+0000,1.15751
20190917T03:00:00+0000,0.0
20190917T04:00:00+0000,0.0
20190917T05:00:00+0000,0.0
20190917T06:00:00+0000,0.0
20190917T07:00:00+0000,0.0
20190917T08:00:00+0000,0.0
20190917T09:00:00+0000,0.0
20190917T10:00:00+0000,0.0
20190917T11:00:00+0000,0.0
20190917T12:00:00+0000,0.0
20190917T13:00:00+0000,0.0
20190917T14:00:00+0000,34.6863
20190917T15:00:00+0000,231.346
20190917T16:00:00+0000,460.827
20190917T17:00:00+0000,659.454
20190917T18:00:00+0000,807.848
20190917T19:00:00+0000,894.366
20190917T20:00:00+0000,912.594
20190917T21:00:00+0000,861.191
20190917T22:00:00+0000,743.904
20190917T23:00:00+0000,569.564
20190918T00:00:00+0000,132.663
20190918T01:00:00+0000,43.0854
20190918T02:00:00+0000,1.54569
20190918T03:00:00+0000,0.0
20190918T04:00:00+0000,0.0
20190918T05:00:00+0000,0.0
20190918T06:00:00+0000,0.0
20190918T07:00:00+0000,0.0
20190918T08:00:00+0000,0.0
20190918T09:00:00+0000,0.0
20190918T10:00:00+0000,0.0
20190918T11:00:00+0000,0.0
20190918T12:00:00+0000,0.0
20190918T13:00:00+0000,0.0
20190918T14:00:00+0000,33.6988
20190918T15:00:00+0000,229.435
20190918T16:00:00+0000,458.87
20190918T17:00:00+0000,657.385
20190918T18:00:00+0000,805.553
20190918T19:00:00+0000,891.745
20190918T20:00:00+0000,909.568
20190918T21:00:00+0000,840.986
20190918T22:00:00+0000,258.985
20190918T23:00:00+0000,212.508
20190919T00:00:00+0000,121.843
20190919T01:00:00+0000,57.8046
20190919T02:00:00+0000,2.29343
20190919T03:00:00+0000,0.0
20190919T04:00:00+0000,0.0
20190919T05:00:00+0000,0.0
20190919T06:00:00+0000,0.0
20190919T07:00:00+0000,0.0
20190919T08:00:00+0000,0.0
20190919T09:00:00+0000,0.0
20190919T10:00:00+0000,0.0
20190919T11:00:00+0000,0.0
20190919T12:00:00+0000,0.0
20190919T13:00:00+0000,0.0
20190919T14:00:00+0000,32.7193
20190919T15:00:00+0000,227.499
20190919T16:00:00+0000,456.875
20190919T17:00:00+0000,655.269
20190919T18:00:00+0000,803.205
20190919T19:00:00+0000,889.066
20190919T20:00:00+0000,906.484
20190919T21:00:00+0000,854.177
20190919T22:00:00+0000,735.961
20190919T23:00:00+0000,560.755
20190920T00:00:00+0000,343.389
20190920T01:00:00+0000,114.56
20190920T02:00:00+0000,1.87395
20190920T03:00:00+0000,0.0
20190920T04:00:00+0000,0.0
20190920T05:00:00+0000,0.0
20190920T06:00:00+0000,0.0
20190920T07:00:00+0000,0.0
20190920T08:00:00+0000,0.0
20190920T09:00:00+0000,0.0
20190920T10:00:00+0000,0.0
20190920T11:00:00+0000,0.0
20190920T12:00:00+0000,0.0
20190920T13:00:00+0000,0.0
20190920T14:00:00+0000,31.7479
20190920T15:00:00+0000,225.538
20190920T16:00:00+0000,454.843
20190920T17:00:00+0000,653.105
20190920T18:00:00+0000,800.803
20190920T19:00:00+0000,886.33
20190920T20:00:00+0000,903.343
20190920T21:00:00+0000,850.588
20190920T22:00:00+0000,731.917
20190920T23:00:00+0000,556.291
20190921T00:00:00+0000,338.632
20190921T01:00:00+0000,110.336
20190921T02:00:00+0000,1.5075
20190921T03:00:00+0000,0.0
20190921T04:00:00+0000,0.0
20190921T05:00:00+0000,0.0
20190921T06:00:00+0000,0.0
20190921T07:00:00+0000,0.0
20190921T08:00:00+0000,0.0
20190921T09:00:00+0000,0.0
20190921T10:00:00+0000,0.0
20190921T11:00:00+0000,0.0
20190921T12:00:00+0000,0.0
20190921T13:00:00+0000,0.0
20190921T14:00:00+0000,30.7846
20190921T15:00:00+0000,223.55
20190921T16:00:00+0000,452.771
20190921T17:00:00+0000,650.894
20190921T18:00:00+0000,798.347
20190921T19:00:00+0000,883.538
20190921T20:00:00+0000,900.146
20190921T21:00:00+0000,846.947
20190921T22:00:00+0000,727.826
20190921T23:00:00+0000,551.791
20190922T00:00:00+0000,333.852
20190922T01:00:00+0000,106.149
20190922T02:00:00+0000,1.19182
20190922T03:00:00+0000,0.0
20190922T04:00:00+0000,0.0
20190922T05:00:00+0000,0.0
20190922T06:00:00+0000,0.0
20190922T07:00:00+0000,0.0
20190922T08:00:00+0000,0.0
20190922T09:00:00+0000,0.0
20190922T10:00:00+0000,0.0
20190922T11:00:00+0000,0.0
20190922T12:00:00+0000,0.0
20190922T13:00:00+0000,0.0
20190922T14:00:00+0000,29.8297
20190922T15:00:00+0000,221.536
20190922T16:00:00+0000,450.66
20190922T17:00:00+0000,648.635
20190922T18:00:00+0000,795.838
20190922T19:00:00+0000,880.69
20190922T20:00:00+0000,896.894
20190922T21:00:00+0000,843.255
20190922T22:00:00+0000,723.692
20190922T23:00:00+0000,547.256
20190923T00:00:00+0000,329.052
20190923T01:00:00+0000,102.007
20190923T02:00:00+0000,0.925965
20190923T03:00:00+0000,0.0
20190923T04:00:00+0000,0.0
20190923T05:00:00+0000,0.0
20190923T06:00:00+0000,0.0
20190923T07:00:00+0000,0.0
20190923T08:00:00+0000,0.0
20190923T09:00:00+0000,0.0
20190923T10:00:00+0000,0.0
20190923T11:00:00+0000,0.0
20190923T12:00:00+0000,0.0
20190923T13:00:00+0000,0.0
20190923T14:00:00+0000,28.8833
20190923T15:00:00+0000,219.496
20190923T16:00:00+0000,448.51
20190923T17:00:00+0000,646.328
20190923T18:00:00+0000,793.276
20190923T19:00:00+0000,695.207
20190923T20:00:00+0000,370.839
20190923T21:00:00+0000,293.829
20190923T22:00:00+0000,261.184
20190923T23:00:00+0000,189.941
20190924T00:00:00+0000,159.848
20190924T01:00:00+0000,36.8161
20190924T02:00:00+0000,0.337684
20190924T03:00:00+0000,0.0
20190924T04:00:00+0000,0.0
20190924T05:00:00+0000,0.0
20190924T06:00:00+0000,0.0
20190924T07:00:00+0000,0.0
20190924T08:00:00+0000,0.0
20190924T09:00:00+0000,0.0
20190924T10:00:00+0000,0.0
20190924T11:00:00+0000,0.0
20190924T12:00:00+0000,0.0
20190924T13:00:00+0000,0.0
20190924T14:00:00+0000,20.3164
20190924T15:00:00+0000,217.428
20190924T16:00:00+0000,443.418
20190924T17:00:00+0000,413.752
20190924T18:00:00+0000,292.149
20190924T19:00:00+0000,306.19
20190924T20:00:00+0000,311.58
20190924T21:00:00+0000,292.503
20190924T22:00:00+0000,250.355
20190924T23:00:00+0000,188.333
20190925T00:00:00+0000,111.791
20190925T01:00:00+0000,32.8577
20190925T02:00:00+0000,0.182096
20190925T03:00:00+0000,0.0
20190925T04:00:00+0000,0.0
20190925T05:00:00+0000,0.0
20190925T06:00:00+0000,0.0
20190925T07:00:00+0000,0.0
20190925T08:00:00+0000,0.0
20190925T09:00:00+0000,0.0
20190925T10:00:00+0000,0.0
20190925T11:00:00+0000,0.0
20190925T12:00:00+0000,0.0
20190925T13:00:00+0000,0.0
20190925T14:00:00+0000,16.8321
20190925T15:00:00+0000,192.938
20190925T16:00:00+0000,444.089
20190925T17:00:00+0000,604.037
20190925T18:00:00+0000,275.797
20190925T19:00:00+0000,305.136
20190925T20:00:00+0000,310.386
20190925T21:00:00+0000,291.16
20190925T22:00:00+0000,248.866
20190925T23:00:00+0000,186.715
20190926T00:00:00+0000,110.096
20190926T01:00:00+0000,35.5576
20190926T02:00:00+0000,0.26864
20190926T03:00:00+0000,0.0
20190926T04:00:00+0000,0.0
20190926T05:00:00+0000,0.0
20190926T06:00:00+0000,0.0
20190926T07:00:00+0000,0.0
20190926T08:00:00+0000,0.0
20190926T09:00:00+0000,0.0
20190926T10:00:00+0000,0.0
20190926T11:00:00+0000,0.0
20190926T12:00:00+0000,0.0
20190926T13:00:00+0000,0.0
20190926T14:00:00+0000,24.0639
20190926T15:00:00+0000,161.932
20190926T16:00:00+0000,441.818
20190926T17:00:00+0000,626.655
20190926T18:00:00+0000,785.271
20190926T19:00:00+0000,868.75
20190926T20:00:00+0000,883.354
20190926T21:00:00+0000,359.768
20190926T22:00:00+0000,247.364
20190926T23:00:00+0000,281.334
20190927T00:00:00+0000,108.398
20190927T01:00:00+0000,31.7769
20190927T02:00:00+0000,0.167087
20190927T03:00:00+0000,0.0
20190927T04:00:00+0000,0.0
20190927T05:00:00+0000,0.0
20190927T06:00:00+0000,0.0
20190927T07:00:00+0000,0.0
20190927T08:00:00+0000,0.0
20190927T09:00:00+0000,0.0
20190927T10:00:00+0000,0.0
20190927T11:00:00+0000,0.0
20190927T12:00:00+0000,0.0
20190927T13:00:00+0000,0.0
20190927T14:00:00+0000,25.1907
20190927T15:00:00+0000,211.059
20190927T16:00:00+0000,439.507
20190927T17:00:00+0000,636.619
20190927T18:00:00+0000,782.499
20190927T19:00:00+0000,814.993
20190927T20:00:00+0000,874.123
20190927T21:00:00+0000,824.08
20190927T22:00:00+0000,702.43
20190927T23:00:00+0000,517.339
20190928T00:00:00+0000,300.887
20190928T01:00:00+0000,82.168
20190928T02:00:00+0000,0.173101
20190928T03:00:00+0000,0.0
20190928T04:00:00+0000,0.0
20190928T05:00:00+0000,0.0
20190928T06:00:00+0000,0.0
20190928T07:00:00+0000,0.0
20190928T08:00:00+0000,0.0
20190928T09:00:00+0000,0.0
20190928T10:00:00+0000,0.0
20190928T11:00:00+0000,0.0
20190928T12:00:00+0000,0.0
20190928T13:00:00+0000,0.0
20190928T14:00:00+0000,24.2914
20190928T15:00:00+0000,208.881
20190928T16:00:00+0000,437.156
20190928T17:00:00+0000,634.073
20190928T18:00:00+0000,779.676
20190928T19:00:00+0000,862.464
20190928T20:00:00+0000,876.283
20190928T21:00:00+0000,820.114
20190928T22:00:00+0000,698.073
20190928T23:00:00+0000,519.463
20190929T00:00:00+0000,299.988
20190929T01:00:00+0000,78.4157
20190929T02:00:00+0000,0.108413
20190929T03:00:00+0000,0.0
20190929T04:00:00+0000,0.0
20190929T05:00:00+0000,0.0
20190929T06:00:00+0000,0.0
20190929T07:00:00+0000,0.0
20190929T08:00:00+0000,0.0
20190929T09:00:00+0000,0.0
20190929T10:00:00+0000,0.0
20190929T11:00:00+0000,0.0
20190929T12:00:00+0000,0.0
20190929T13:00:00+0000,0.0
20190929T14:00:00+0000,23.4023
20190929T15:00:00+0000,206.677
20190929T16:00:00+0000,434.766
20190929T17:00:00+0000,631.48
20190929T18:00:00+0000,776.803
20190929T19:00:00+0000,859.245
20190929T20:00:00+0000,872.677
20190929T21:00:00+0000,816.108
20190929T22:00:00+0000,693.687
20190929T23:00:00+0000,514.755
20190930T00:00:00+0000,295.126
20190930T01:00:00+0000,74.7481
20190930T02:00:00+0000,0.0630198
20190930T03:00:00+0000,0.0
